,vix,sp500,sp500_volume,djia,djia_volume,hsi,ads,us3m,joblessness,epu,GPRD,prev_day,AAPL,MSFT,AMZN,TSLA,AAPL_RSI,AAPL_EMA,AAPL_SMA,AAPL_MACD,MSFT_RSI,MSFT_EMA,MSFT_SMA,MSFT_MACD,AMZN_RSI,AMZN_EMA,AMZN_SMA,AMZN_MACD,TSLA_RSI,TSLA_EMA,TSLA_SMA,TSLA_MACD
2011-05-13,0.10781781101291639,0.07295651407887516,0.26829633403042163,0.0905848898847671,0.15331143705570055,0.4651108876343163,0.7222041568292756,0.0053285968028419185,1.0,0.19674205916115184,0.1969045555067676,0.07568846049477207,0.015953604856904308,0.0035613232753499563,0.021834342292949574,0.0016226499491511517,0.3281247425402677,0.015833790202733122,0.0156552285542126,0.4714132695258519,0.23100928703074275,0.0035920167317792517,0.003793547339306133,0.4395575083757806,0.6418634393211102,0.02175444262379852,0.02107623245424599,0.6200129361399915,0.5215702590935162,0.0013735853037093048,0.001357652878348803,0.39964219175553656
2011-05-16,0.12372535690006796,0.0708723890071088,0.31516993761953277,0.08894044132168127,0.17847340952038154,0.44801894329626146,0.7225140973202557,0.007104795737122558,1.0,0.19674205916115184,0.1461998965362688,0.07295651407887516,0.014811450340895864,0.0026711796783017924,0.019048569146687143,0.0014677221008569771,0.22615465576824623,0.015645297835488403,0.01570255919564903,0.4690744281773744,0.1517406004665801,0.0033818407837212447,0.003713362050084462,0.4368110970301978,0.4203769748677106,0.021674418641379166,0.021254259222553896,0.6175260530996132,0.4315656038123896,0.0013685251633451154,0.0013667959193449353,0.39953841998419404
2011-05-17,0.11434398368456831,0.07074935328430282,0.3383749352065347,0.08655290192415754,0.17905831008728518,0.4447942477046526,0.7227122007418294,0.007104795737122558,1.0,0.19674205916115184,0.12261136337554575,0.0708723890071088,0.015261959390118256,0.0028854334136657195,0.019686112610254637,0.0013633524674268884,0.28452903502037774,0.015518827425734481,0.015737326558785895,0.4677383445931216,0.1861509739554209,0.0032129416844147093,0.003673341266340363,0.4350623973935214,0.46024245441780637,0.021664976073598123,0.021488827472850205,0.6158749150816566,0.3789407632660615,0.0013527238896577222,0.001375132231329583,0.3993970604096518
2011-05-18,0.09639700883752549,0.07368721757461266,0.32363553899226055,0.08935033869462439,0.15913794654908664,0.4507540647676894,0.7229640360953794,0.008880994671403198,1.0,0.19674205916115184,0.14270917752788093,0.07074935328430282,0.015853672768201404,0.0032165615511530674,0.020318104723869433,0.0014269538245623432,0.3553422906223881,0.01546228520056829,0.015753617148292806,0.4673572058894025,0.2385069522522526,0.003092985585208319,0.003643456097302551,0.43429419125869256,0.498290801019532,0.021718844661944653,0.021749031349599122,0.6148934953320928,0.4143065126634482,0.0013452666657078516,0.0013857992113339795,0.3993143434053029
2011-05-19,0.08674371176070698,0.07442040392662125,0.2905774661733426,0.09091704211669477,0.14040988032034557,0.4589979266146954,0.7232697148001529,0.008880994671403198,1.0,0.19674205916115184,0.2649209867198145,0.07368721757461266,0.01595835656189437,0.0032749795499799755,0.02079210013083052,0.001728651433416301,0.36751529737000166,0.015421368468400462,0.01573838034952965,0.4671971392277241,0.24782587118082844,0.0029902506108928154,0.003555455876659362,0.43388553550385134,0.5261112589109913,0.021814391937040697,0.021961666526012447,0.6143374225564144,0.5504407676396113,0.0013709617315520316,0.001407760397499167,0.3994010992150226
2011-05-20,0.11271244051665534,0.07182657342154303,0.33972107530341217,0.08767951231583687,0.1589804733195357,0.4609478680214262,0.7236293761302091,0.008880994671403198,1.0,0.19674205916115184,0.13548997057973838,0.07442040392662125,0.015116023533358697,0.0028270106142801107,0.0207505231631848,0.0016911439426895085,0.2876132706974389,0.01530194873094469,0.01561292229632718,0.46617871472395767,0.20170909998276265,0.0028528486029175473,0.0034683082889298486,0.432988184326359,0.5227805159419989,0.02189673357223812,0.022143396118537294,0.6137602060208318,0.5299277181548904,0.0013901764013890968,0.0014187858382457082,0.39944500262936794
2011-05-23,0.12413324269204622,0.06783411015485485,0.24918449604089582,0.08314044555601485,0.1316926122559165,0.43450240269846085,0.7250165457582136,0.010657193605683837,1.0,0.19674205916115184,0.2078517334744679,0.07182657342154303,0.014985936781778307,0.002203706072601619,0.020076948794924325,0.001503600656850988,0.27613835014790133,0.015181176780257162,0.015462095178066335,0.465276598104677,0.14450803932578432,0.0026666828820712113,0.0033398546274210003,0.4314498180993865,0.4686608433370069,0.021904714861455968,0.02229721123548943,0.6127308130621064,0.4360169460070037,0.0013873942411274797,0.0014226403010174763,0.39937758516932953
2011-05-24,0.11801495581237255,0.06756042195518602,0.31516993761953277,0.08227101886742677,0.12629353009988303,0.43557240092923843,0.7255595474595855,0.010657193605683837,1.0,0.19674205916115184,0.2355678169664273,0.06783411015485485,0.014635374954077254,0.0021647399376293133,0.019259234946892065,0.0014872917716379041,0.24523098702237145,0.015037613788469288,0.015314349540833369,0.46423530360581644,0.14107866533492336,0.002494380676022208,0.003151247950072107,0.4303211236010319,0.40768136364789237,0.021831183366045392,0.022453447544741885,0.6112580319252454,0.42842322819530265,0.0013831233252104883,0.0014207579012670674,0.3993118797428223
2011-05-25,0.10781781101291639,0.06861250769244454,0.34459734212737053,0.08360552809601801,0.12610231260685684,0.4364658816925141,0.7261403481405799,0.010657193605683837,1.0,0.19674205916115184,0.20629508573912952,0.06756042195518602,0.015363495557575768,0.0022426626064565303,0.01897927243827762,0.001855854147687209,0.3401295410772479,0.014978950657696673,0.015205992843995174,0.46427389353017656,0.15604929585759353,0.002346220358886854,0.002947634038289605,0.4297051639771434,0.38753911026635895,0.021737007401780715,0.022391209347424224,0.609830898470239,0.5716102880012702,0.0014188913279699618,0.0014377891142062812,0.3994464174729699
2011-05-26,0.09449354180829368,0.06992323132201211,0.24961905910951437,0.0838866600791543,0.12983667776477997,0.44477848914075413,0.7267591984945032,0.008880994671403198,1.0,0.19674205916115184,0.17717197419084935,0.06861250769244454,0.015081137342582401,0.0031776098178568635,0.019738776416805888,0.0019373933247685293,0.31271083211901984,0.014898253265853485,0.015110765106719097,0.4640554705720884,0.3163074693212562,0.0023049440230290055,0.002759370751449261,0.43080965973422203,0.44572186790716545,0.02172680477079164,0.02239021240186806,0.6091830746071769,0.5968356996146067,0.0014600209063402839,0.0014541031331771859,0.39958853223504753
2011-05-27,0.09299796057104011,0.0712816798784765,0.23454787566804297,0.08523401113907392,0.10392108341581931,0.4565443447223002,0.7274163213598497,0.008880994671403198,1.0,0.19674205916115184,0.15989970326662795,0.06992323132201211,0.015463437734824295,0.0033529022188071855,0.01949762048786078,0.0019488098651889384,0.3608310915130619,0.014862639244184003,0.015007675559604736,0.4643634501295735,0.3426661105338591,0.0022849927810681334,0.0026593702633672667,0.43208681266036353,0.4266330414187553,0.02169375866254332,0.022366285708520034,0.6084530731828867,0.6004214582111952,0.0014984610228113058,0.0014715824861579667,0.3996988608598536
2011-05-31,0.0857919782460911,0.07482215432733569,0.4101247609344558,0.0896838792326416,0.19644785386484298,0.48719672100717093,0.7304723841824781,0.010657193605683837,1.0,0.19674205916115184,0.24566835144719174,0.0712816798784765,0.017116370271627608,0.0038398324889206553,0.02020723104781419,0.002045026076648283,0.526527023983219,0.014992112428753854,0.015020237291622933,0.4664668597810745,0.4125504906305739,0.0023152590518192503,0.0026106503362911607,0.43396166178026035,0.48063794848165126,0.021733936812802813,0.02230219623491756,0.6083322282358383,0.6306625160827258,0.0015435864753631317,0.0014956949657155857,0.39982668807657706
2011-06-01,0.12454112848402447,0.06712602756888125,0.35927864764866746,0.07997788428399327,0.16802393593089177,0.48407218244311123,0.7313644345306074,0.008880994671403198,1.0,0.3109856932101723,0.16304569393971485,0.07482215432733569,0.016748335082901522,0.002710155414391499,0.01901807901794695,0.001780836250131345,0.4860165144952556,0.015073252399523784,0.014998435497651612,0.46774769113160863,0.2783146245841217,0.002230546579841071,0.0024883824283529893,0.43380912415164063,0.38736147330410825,0.021652854737053383,0.022216031344251888,0.607361515137336,0.4967787544875363,0.0015560054660143257,0.0015104851899344729,0.39978121130770977
2011-06-02,0.12168592794017676,0.06672173279290444,0.3057771194165907,0.07853439302737147,0.1380477818770809,0.46389631224881345,0.7322247582480883,0.007104795737122558,1.0,0.3109856932101723,0.14466019229625143,0.06712602756888125,0.01684194669776945,0.0023010806052834315,0.019364567846994522,0.001819975591693198,0.4945759234757604,0.015155822155601392,0.014970314051780516,0.4688732058034679,0.2379223605303199,0.002113310053975158,0.0023198674525765836,0.4331728355876832,0.4147761191152937,0.02161371198450255,0.022126021014541766,0.6068104529409079,0.5110445520053268,0.0015714504183394532,0.0015290401976257042,0.399756643971286
2011-06-03,0.11978246091094492,0.06351272467818814,0.2770512717393247,0.07515768554103502,0.13958876990911545,0.4474194820347185,0.7330537174474742,0.007104795737122558,1.0,0.3109856932101723,0.10821147439277325,0.06672173279290444,0.01641997814412431,0.001697285534163949,0.017887142144583666,0.0020433971419155004,0.4465520729393434,0.015189249748747344,0.014943488131971737,0.4693016051817496,0.18338612816305833,0.0019473251899990163,0.0021471405348564634,0.43186676156570797,0.3126891045705768,0.021432395147030006,0.022000832632358025,0.6053183211643675,0.5853095182831668,0.0016094493376530039,0.0015621165198653271,0.39984361732532103
2011-06-06,0.12712440516655338,0.05999986723448375,0.28274304252238724,0.07303010645878166,0.14955457572212721,0.4474194820347185,0.7353372827742501,0.008880994671403198,1.0,0.3109856932101723,0.09961903304613746,0.06351272467818814,0.01556337486780001,0.0018920538017623764,0.017158128294795592,0.0018101909021078486,0.35938472561142565,0.015135697961256224,0.014873626882618438,0.4687046753302073,0.21385211790285374,0.0018164749849962636,0.001976483409021311,0.4312730535257344,0.2693229734449523,0.021196353413681743,0.021831208729687426,0.6036295288194768,0.4822868566917953,0.0016187522324477128,0.001576279245443801,0.3997818916848203
2011-06-07,0.12141400407885793,0.059690990925060194,0.31516993761953277,0.07236545491840402,0.14506658867992445,0.44303922643672744,0.7360074258142797,0.008880994671403198,1.0,0.3109856932101723,0.18280008641613416,0.05999986723448375,0.014611571030671622,0.001989461938355093,0.017673700669402402,0.001756374234557744,0.27850030603919484,0.014994137706082274,0.014747519133533116,0.4672073444436503,0.22948837566480385,0.0017077523743873196,0.0018148822443166956,0.4310952181518843,0.3139440274664123,0.021033706773324355,0.02164250024662212,0.6026767011368612,0.4606789747148259,0.0016213821357261749,0.0015804024896582908,0.39969672709584175
2011-06-08,0.13120326308633584,0.05834011372429365,0.329084892845014,0.07160639856393619,0.13861018626833438,0.4318279888587192,0.7366294674939917,0.007104795737122558,1.0,0.3109856932101723,0.21200861902683887,0.059690990925060194,0.014643309595212463,0.0017557227352256594,0.017812299373221402,0.0015525246879981905,0.2822398021415661,0.014869164152614377,0.014608041462707798,0.46609487808717315,0.20573255140531488,0.001586190691224905,0.001657210053852158,0.4307383973654459,0.32603539836222134,0.020900237490758006,0.021416192790430194,0.6020475857219796,0.38487793394336733,0.0016018412693999027,0.0015695562792828219,0.3995169239598041
2011-06-09,0.11733514615907546,0.06071046331067509,0.25777856721540027,0.07422404969580482,0.13054530729775937,0.4290229584741033,0.7372036526571819,0.008880994671403198,1.0,0.3109856932101723,0.17285155519084544,0.05834011372429365,0.014524340420912434,0.0017946696679631627,0.018264121102371425,0.0016340641566897382,0.2721066812688847,0.014744454879403457,0.0144804760857314,0.4651321688783707,0.21269554127225854,0.0014800709596651876,0.00153262718166014,0.43066277245930845,0.3658658538369444,0.020824098853527574,0.02120683340869311,0.6018984127661183,0.41675264569012194,0.001592929521383344,0.0015744862685372675,0.39941195692287845
2011-06-10,0.13215499660095176,0.056185673700911154,0.31516993761953277,0.06823871506718188,0.16272608656528392,0.4187635825588488,0.7377302060921817,0.008880994671403198,1.0,0.3109856932101723,0.15268263579374203,0.06071046331067509,0.013637587525983458,0.0013077297967322918,0.017390967772811565,0.0016732032066413632,0.2019488688540153,0.014544877542863509,0.014312954540816318,0.46345995475921126,0.16230007623709786,0.001335739522071229,0.0013868316778358827,0.43000342249194995,0.30443781329635516,0.02066898397260862,0.020928541897105656,0.6011999195758816,0.43210155736580336,0.0015890752026040925,0.0015761892936603582,0.3993449882791189
2011-06-13,0.14235214140040792,0.0563991009098348,0.34714998123223767,0.06827550517855524,0.13467335552956,0.42351316043390297,0.7390425855504835,0.008880994671403198,1.0,0.3109856932101723,0.18119173230227958,0.056185673700911154,0.013748637191966714,0.0019504958033827874,0.017324441452378436,0.0017661592157533208,0.21705713019185946,0.014375170821821263,0.014200302016659096,0.4623397213451198,0.274906093515651,0.0012689346874099963,0.0013033959898251235,0.4306233255106512,0.2998893231067236,0.0205220721851622,0.02069682214029763,0.60064337894822,0.46828502873302247,0.0015955836860279504,0.0015840773373756649,0.3993362615826842
2011-06-14,0.12399728076138684,0.060426721401233174,0.27652063560155143,0.072549405475271,0.14170341042022855,0.42285901999075926,0.7394135280793216,0.008880994671403198,1.0,0.3109856932101723,0.06368041486406753,0.0563991009098348,0.014675017894116425,0.0023010806052834315,0.018341734261710083,0.0017938843497765874,0.333604512964783,0.014312248307381786,0.014193331638022243,0.46255440841423895,0.3299629062556194,0.001243280246537519,0.001284226046844375,0.43179122934540554,0.39282995176664587,0.020489613915353762,0.02066050479908762,0.6009627113220019,0.47905807649817145,0.00160445364663224,0.0016020049746542577,0.39933968102401235
2011-06-15,0.16560163154316793,0.05478958531456346,0.34022154896598567,0.06634228894884059,0.16743903536398813,0.4146156869219143,0.7397541924277251,0.008880994671403198,1.0,0.3109856932101723,0.13615518943669552,0.060426721401233174,0.013772431026826723,0.0013661717983527027,0.017238511842110643,0.0015851401255425365,0.25879500471799965,0.014167024344209599,0.014117231143399647,0.46181675389329996,0.2268496379735897,0.001127299421685088,0.0012055331760385465,0.43140765442011125,0.3136793228440013,0.020351299082165805,0.0205347465008884,0.6004809718475975,0.39188166438244776,0.0015900322131022957,0.0016141956211828995,0.39923083018048466
2011-06-16,0.18477226376614547,0.05534701542367415,0.31516993761953277,0.06857225560519908,0.17531269684153694,0.3934613030210473,0.7400647457245649,0.008880994671403198,1.0,0.3109856932101723,0.1995415808110978,0.05478958531456346,0.013520207297619595,0.0018725923367903727,0.01659265721461397,0.001451415840135944,0.23961167151617202,0.014010957865054546,0.013998013624034265,0.4610510466096855,0.3026897040241293,0.001072615775561947,0.0011359198884474814,0.43201893404769337,0.27232978125678037,0.020162376245062563,0.020343332139162333,0.5996971077916363,0.3435126425710787,0.0015626046402842848,0.0016155401855638464,0.39907388317224846
2011-06-17,0.17280761386811694,0.05631624964327242,0.4347261694103348,0.07005913142711967,0.34685728426167556,0.37949865662955184,0.7403452993890883,0.007104795737122558,1.0,0.3109856932101723,0.128759454241544,0.05534701542367415,0.012742899989919274,0.0023790032741106484,0.017346615130189494,0.001451415840135944,0.18439329524971793,0.013793716056895403,0.013833734888835145,0.4596991144767273,0.37171782363125005,0.0010733905289173132,0.0010895111958224499,0.43340267728092424,0.34025568434858927,0.020065902556025833,0.02016630231641059,0.5996648743126792,0.3435126425710787,0.0015377892172584663,0.001600301821303393,0.39894989122156105
2011-06-20,0.14751869476546564,0.05803877763442544,0.27254142313260765,0.07269760715033163,0.10529335013047782,0.37431376068508804,0.7410108344076006,0.0053285968028419185,1.0,0.3109856932101723,0.12171279812667833,0.05631624964327242,0.011959252031292722,0.002788034878190404,0.017720823700000866,0.0013715055977874054,0.13592239636783687,0.013520504877840407,0.013672454393184263,0.45789637707429814,0.42333682214210633,0.0011146791174275056,0.0010874923779087067,0.43522681376578887,0.3724471782403406,0.020015571498433166,0.02001063565152634,0.599956193811484,0.314288297754335,0.001506744278025616,0.001582732772994718,0.3988119895557774
2011-06-21,0.13215499660095176,0.06234762679614586,0.3386184692655549,0.07650260706529793,0.1281494645910195,0.38790983460840767,0.7411780189880681,0.0053285968028419185,1.0,0.3109856932101723,0.1312510526640055,0.05803877763442544,0.013542402097997806,0.0033529022188071855,0.01952534022862458,0.0016193868307014868,0.31371933521637807,0.013428182850876332,0.013598703730794859,0.45834364317627385,0.4887457511620581,0.0012080864379048692,0.0011470170463084087,0.4376137145007363,0.5057013246534947,0.02014823742786561,0.019982293874765675,0.6014984309854775,0.42771854433536605,0.0015053111074829514,0.0015890970059295336,0.39883352669907113
2011-06-22,0.12753229095853164,0.06024342493877999,0.3008896813055213,0.07371419428441323,0.10313371726806443,0.38841781139989273,0.7413184350943889,0.003552397868561279,1.0,0.3109856932101723,0.0876851333977719,0.06234762679614586,0.013115671750816973,0.0031386388823258574,0.01880464282976564,0.001567202013986442,0.2834394937525403,0.01330290920668447,0.013521061593660878,0.4583554501624198,0.4594166287144408,0.0012713367785999533,0.0011974618828398328,0.43922182631254086,0.45005610627609377,0.020197096625070042,0.019958936825785846,0.6022363435034315,0.4067478107128193,0.001498402903646358,0.0015934893040707638,0.39882524423022964
2011-06-23,0.1380013596193066,0.059329424729491376,0.4422098146460043,0.07164318867530955,0.19472689642760732,0.38295782745731144,0.74143219414581,0.0017761989342806395,1.0,0.3109856932101723,0.2241259032942604,0.06024342493877999,0.014483073225027399,0.0030997063512644557,0.019505936938789915,0.0016487411910677623,0.40680098846523916,0.013323330175920023,0.013476080526744073,0.4599837109748756,0.4539152158067562,0.0013247000579374169,0.001241853995432772,0.4404698026991689,0.4971126325794932,0.020310558291195775,0.019985996970629888,0.6033306007446709,0.4415980588788325,0.0015009206760488096,0.0015821052583258337,0.3988625417223613
2011-06-24,0.16261046906866078,0.05555038867172685,0.2949599621069941,0.06763723145387923,0.27672545667236575,0.40531155701209365,0.7415192682875196,0.003552397868561279,1.0,0.3109856932101723,0.19865331088947208,0.059329424729491376,0.0137089791191091,0.0024569259429378584,0.01905965598559267,0.0016259110263292212,0.3492024696183843,0.013266081813889219,0.013405976511217964,0.46052306449254693,0.36721379384734343,0.0013091989394041006,0.0012045248860225038,0.4404971792334001,0.46182096216195007,0.02036914197406029,0.019951103604516726,0.6038886529893238,0.4314542561045943,0.001500743692571777,0.0015649845103434426,0.3988813898501802
2011-06-27,0.15526852481305237,0.058475685762045815,0.27415120560530504,0.07141967139489008,0.1622874111401062,0.39826228143650366,0.7416110498924248,0.003552397868561279,1.0,0.3109856932101723,0.18628595211823545,0.05555038867172685,0.014611571030671622,0.004209917160262908,0.02147122056204373,0.0016079729147731275,0.4218394882736325,0.01330258023941689,0.013362454360760029,0.4620327420020027,0.5581760889515411,0.0014691209297246488,0.0012489155066943286,0.4432347861683728,0.6025083928944903,0.020660298344680778,0.020052507636532664,0.6060197869463667,0.4231132230275947,0.0014986546477716895,0.001546250272281139,0.3988880872542677
2011-06-28,0.13636981645139362,0.06263639543492533,0.29676524210413424,0.07645679296434243,0.11406685863403222,0.3993458172546035,0.7415719138818354,0.0053285968028419185,1.0,0.3109856932101723,0.10667811678405388,0.058475685762045815,0.015122374272830558,0.00537858917311658,0.02177613242344558,0.0017139741074280487,0.4598632627411616,0.01338557110769937,0.013260580448504616,0.46385792001893134,0.6470431126572103,0.0017297779070235275,0.0013286181594373142,0.44717026432247925,0.6173700198620071,0.020953836858479936,0.020133118155049312,0.6078851470511051,0.4726745633238728,0.0015081630555242287,0.0015280538695882973,0.3989489993546217
2011-06-29,0.11053704962610468,0.0653331846261121,0.3711704827783438,0.07898108051168795,0.1406910825159723,0.3993133482178163,0.741496232358155,0.003552397868561279,1.0,0.3109856932101723,0.13555594969922807,0.06263639543492533,0.014928835613532539,0.005027980368422426,0.022283388347123255,0.0017433287594045524,0.4436121814580877,0.013441725484158146,0.013167621621404113,0.46514090607314673,0.6017355596258506,0.0019308199999481315,0.001448674045678132,0.44967405867515,0.642090487980217,0.021269512966950607,0.020300890509787804,0.6096625959097297,0.4860281357409073,0.0015199224583286011,0.001525992255495288,0.3990122313176758
2011-06-30,0.10033990482664852,0.06865520538780795,0.35474422221030616,0.0842885746920824,0.16460451723207054,0.41755767962253676,0.7413840053213833,0.0053285968028419185,1.0,0.3109856932101723,0.17298578213513022,0.0653331846261121,0.015187410082211528,0.005768130508872135,0.022369317957391048,0.0018803161632608098,0.46416006521894126,0.013517826444978988,0.013083090800831552,0.4664778236347599,0.6541539528743819,0.002186159266958178,0.001628256092239766,0.4526970933449801,0.6463574128487612,0.021563610592475593,0.020455275271108152,0.6110561237972928,0.5450684144662942,0.0015452924160605504,0.0015293088989260669,0.39913197554633817
2011-07-01,0.09150237933378653,0.07343360616054334,0.30966025881637976,0.09013438455870437,0.12173805453072979,0.41755767962253676,0.741235149207085,0.003552397868561279,1.0,0.4536363572204966,0.14929543005464696,0.06865520538780795,0.01639143260427424,0.005807096643844441,0.023755273273581318,0.001862378051704716,0.5511402868368819,0.013704461209336188,0.013081632399799793,0.4688734344100059,0.6568339036265124,0.0024210470623933847,0.0018411311043052686,0.4550192911808701,0.710586766265686,0.021966567803316683,0.02075678121684791,0.6130425654668777,0.5344918071443928,0.001566317270449541,0.001519359112889977,0.3992148669246346
2011-07-05,0.09408565601631542,0.07298413108403001,0.3013253615028509,0.08968665584482072,0.1005016647169981,0.4365021582028107,0.7407027880438234,0.003552397868561279,1.0,0.4536363572204966,0.13996962971796612,0.07343360616054334,0.01737017790249809,0.005826567709933846,0.024780882533842107,0.0018819477224856422,0.6106246118859169,0.013969065376073356,0.013173942561871675,0.4718253823380829,0.6582644059536239,0.002635496677642568,0.0020449262845025004,0.4567360983215108,0.7512318775904174,0.02243243134007368,0.021148440107125313,0.615218780377452,0.5432005208290102,0.0015874441190980326,0.0015233032549611682,0.39928725143961064
2011-07-06,0.09789259007477906,0.07332059376466171,0.28366020519420165,0.09163549051804293,0.11100737874561327,0.4240260023093695,0.7405715918802109,0.0017761989342806395,1.0,0.4536363572204966,0.0603331053128946,0.07298413108403001,0.01773979699288753,0.006410886914405223,0.02505807465448015,0.0018525933621193666,0.6314795592537354,0.014244626522858975,0.013333764656490804,0.47451488684581894,0.700503606873165,0.0028875036791384395,0.002273941893737301,0.4588235611496348,0.7617032683741023,0.022881300801968762,0.02152785096436826,0.6169952338501207,0.5239997501159254,0.0016034023605852907,0.0015285919774417783,0.39932539038613557
2011-07-07,0.09259007477906185,0.07683596469858384,0.3401131874810088,0.09487961477282625,0.13508953477908758,0.4247098620345634,0.7404401171684805,0.0053285968028419185,1.0,0.4536363572204966,0.15765477629002367,0.07332059376466171,0.018602745964410874,0.007267930659213148,0.02576490953945721,0.001978164225555214,0.677235758707703,0.01457836030838986,0.013536053564542752,0.47750644616835985,0.7544926761304186,0.003200553239114917,0.0025594565553631113,0.4615950540456758,0.7878548912801058,0.023357223691894954,0.021936457929100518,0.6187388470041516,0.5816495088991049,0.0016313436267991186,0.0015519874233158077,0.3994160282124262
2011-07-08,0.09259007477906185,0.07447064184154001,0.2870305825155951,0.09271767511485629,0.10968010438225502,0.43533686808261585,0.7403083639086318,0.0053285968028419185,1.0,0.4536363572204966,0.10514141355295319,0.07683596469858384,0.019000935816014447,0.0075600926617281905,0.026191781915819827,0.0018281313465457658,0.6970056658473542,0.014919262188265614,0.013764764297542594,0.4801934202451533,0.7712773122063551,0.0035127793730241746,0.0028580869441100776,0.46400630314745067,0.8030768890615356,0.02382997602447988,0.022343782990268866,0.6202409793391281,0.4872798248538136,0.0016404905189501677,0.0015626544033202042,0.39940486866000646
2011-07-11,0.1257647858599592,0.06836643649793056,0.3188430568216348,0.08746154825977565,0.11204220282551967,0.41480309792348324,0.7399382013145243,0.0053285968028419185,1.0,0.4536363572204966,0.14199314254385648,0.07447064184154001,0.01809515087976115,0.00699523492222881,0.02460347725035377,0.0017531134489899018,0.6011637856300374,0.015139090307470487,0.013992502677283393,0.481188238605763,0.682669883821008,0.003739219658869565,0.0031526814376041656,0.46479611814494604,0.6446877104364404,0.024100852598019806,0.022714363409039234,0.6201268427908796,0.4451867948353705,0.0016406994711835664,0.0015670467014614353,0.3993527023678284
2011-07-12,0.14588715159755272,0.06689751992084692,0.3578040377500134,0.08541796169594079,0.14510033294339963,0.37776045153599724,0.7398595950356041,0.0053285968028419185,1.0,0.4536363572204966,0.12485186781269354,0.06836643649793056,0.018055477674085094,0.006819932920161087,0.02423758513147154,0.0017237590886236263,0.5970951980709716,0.01533410144952018,0.014212540575874011,0.48179105974476916,0.6560921520760518,0.003926699236209252,0.0034049026364190646,0.4649028133199719,0.6121322731579897,0.024309798025896903,0.02306956234327911,0.6196029831456485,0.4289261974828579,0.001637731996866692,0.0015647161616694594,0.3992925128936118
2011-07-13,0.14643099932019038,0.0679219884018527,0.3390575008490178,0.0869704349805932,0.11960091784396652,0.39204101971830363,0.7398078965048897,0.0017761989342806395,1.0,0.4536363572204966,0.15706380727569552,0.06689751992084692,0.018732832715991264,0.00699523492222881,0.0248668121441099,0.001800405920912272,0.6381363510536819,0.015576801239787066,0.014419855671471887,0.48286231338238605,0.6697256770242045,0.004113718582703679,0.003648044749326243,0.4650097023815561,0.6444067736775865,0.024560982687888262,0.02340482236639565,0.6194603389417528,0.4708544014689424,0.0016432891087188564,0.0015650746224116032,0.3992812986549817
2011-07-14,0.15853161114887832,0.06569977780211639,0.37240267574668884,0.0850792150100878,0.12054575722127238,0.392762213564266,0.7397830778675694,0.0017761989342806395,1.0,0.4536363572204966,0.12306498956551702,0.0679219884018527,0.01869317464313365,0.006683587451948268,0.024001975265479175,0.0016324349303467284,0.6336238249005813,0.01579250727885488,0.014671258083363121,0.48350595844765865,0.6196504099209903,0.004252002230021611,0.003923469797146625,0.46437022380028636,0.567268371414801,0.02470283874295149,0.023752330694193927,0.6185726437197041,0.3799454726946707,0.0016302547538408672,0.0015676742001018477,0.3991826403225026
2011-07-15,0.1412644459551326,0.06752526473047582,0.3594652081434214,0.08655810807199338,0.2044677404841177,0.3892522767298975,0.7397851391236431,0.003552397868561279,1.0,0.4536363572204966,0.15442826093748135,0.06569977780211639,0.01982739451800688,0.007287406525861254,0.024692182535597913,0.0016275425855540545,0.6980208501740229,0.01609862307107885,0.014993494355580235,0.48508818541111365,0.6700195950396711,0.004437032109455306,0.004203939776196479,0.4645544408075807,0.6054718415254641,0.024899345551627754,0.02416848619383484,0.6181993508862228,0.37748309784298517,0.0016179356835974135,0.001577355076467442,0.3991005578899533
2011-07-18,0.16057104010876955,0.06483849836401762,0.3455457844030958,0.0832758053997471,0.12970170071087916,0.38542759104443436,0.7399264744387535,0.003552397868561279,1.0,0.4536363572204966,0.11915645544964033,0.06752526473047582,0.021236037966738272,0.006917331455636402,0.02432074435376294,0.0015704627995542842,0.7620289208782188,0.016513383196523013,0.01542741157183622,0.4876871890110584,0.6110470293542285,0.004567718075570472,0.004439010595904944,0.46389130849123394,0.5722587217298478,0.02504045635248211,0.02452681857957075,0.6174905338807313,0.34819967887969283,0.0016006519676995102,0.00158389853977333,0.3990055287009718
2011-07-19,0.13691366417403128,0.07018438295563678,0.3663735320928736,0.09029577514161591,0.15062314406550886,0.3907153938253346,0.7399837996414529,0.0053285968028419185,1.0,0.4536363572204966,0.220204704633577,0.06483849836401762,0.02171986948216486,0.008767711607319366,0.02613080165833944,0.001678095843044266,0.7811843152994372,0.01693597237631201,0.01592608473183689,0.49004403767028676,0.7417862480256635,0.004869568335746727,0.004748738639819859,0.4659703775182428,0.665535983401033,0.02534687875720891,0.024958925208110348,0.6180532434913958,0.4146359909885342,0.001596588291696593,0.0016007503941136967,0.3989862422822399
